# Evoluation started on 2021/01/24 18:06:05
# Generation	   Best 	   Average 	   Worst
	198		   1.879	  -9.670	 -33.300
	199		   1.737	  -7.619	 -23.856
	200		   1.885	  -8.243	 -32.129
	201		   1.845	  -6.867	 -25.842
	202		   1.685	  -8.981	 -31.219
	203		   1.742	  -8.287	 -24.709
	204		   1.960	  -9.099	 -25.100
	205		   2.037	  -9.553	 -33.661
	206		   1.570	  -8.063	 -28.253
	207		   1.960	  -8.001	 -27.462
	208		   1.937	  -7.805	 -25.920
	209		   1.596	  -9.697	 -33.290
	210		   2.016	  -8.008	 -33.874
	211		   1.982	  -9.048	 -30.464
	212		   2.057	 -10.646	 -37.491
	213		   2.014	  -8.313	 -33.200
	214		   1.835	  -7.747	 -25.282
	215		   1.988	  -8.461	 -22.367
	216		   2.172	  -8.563	 -27.182
	217		   1.904	  -9.132	 -33.522
	218		   1.339	  -9.611	 -30.431
	219		   1.131	  -8.338	 -27.202
	220		   1.858	  -7.915	 -24.830
	221		   0.877	  -9.528	 -32.805
	222		   2.087	  -8.650	 -29.067
	223		   2.177	  -7.508	 -23.937
	224		   2.001	  -8.423	 -34.392
	225		   2.193	  -8.128	 -37.189
	226		   1.925	  -9.186	 -27.804
	227		   2.087	  -8.510	 -27.660
	228		   1.900	 -10.700	 -40.777
	229		   2.152	  -9.131	 -21.608
	230		   2.096	  -9.265	 -28.189
	231		   1.792	  -7.921	 -23.580
	232		   2.057	  -7.593	 -34.423
	233		   2.268	  -8.385	 -28.323
	234		   1.628	  -7.048	 -24.772
	235		   1.804	  -9.906	 -30.591
	236		   2.258	  -7.349	 -32.485
	237		   2.191	  -8.028	 -26.220
	238		   1.321	  -7.560	 -24.075
	239		   0.787	  -8.036	 -26.911
	240		   1.894	  -8.422	 -28.068
	241		   1.787	  -8.849	 -29.530
	242		   1.770	  -8.034	 -22.421
	243		   2.151	  -8.599	 -27.111
	244		   1.741	  -8.375	 -27.126
	245		   1.777	  -6.307	 -30.772
	246		   1.610	  -7.275	 -24.633
	247		   1.608	  -7.293	 -34.790
	248		   1.884	  -6.460	 -27.766
	249		   2.096	  -6.399	 -30.706
	250		   2.133	  -7.259	 -23.750
	251		   2.204	  -6.529	 -21.823
	252		   1.746	  -8.073	 -26.630
	253		   1.614	  -6.549	 -24.490
	254		   1.524	  -6.012	 -28.999
	255		   1.281	  -5.800	 -23.649
	256		   1.704	  -6.317	 -26.536
	257		   1.203	  -6.102	 -25.257
	258		   0.876	  -6.679	 -29.333
	259		   0.971	  -6.143	 -28.248
	260		   1.433	  -7.237	 -25.946
	261		   1.447	  -7.269	 -18.820
	262		   1.213	  -7.528	 -23.083
	263		   1.333	  -7.769	 -33.657
	264		   1.495	  -6.975	 -23.931
	265		   1.335	  -7.406	 -31.605
	266		   1.541	  -8.459	 -35.139
	267		   1.229	  -8.207	 -32.282
	268		   1.478	  -7.917	 -22.579
	269		   1.369	  -6.848	 -26.955
	270		   0.828	  -7.482	 -31.201
	271		   1.616	  -6.597	 -26.381
	272		   1.430	  -6.830	 -26.772
	273		   1.266	  -5.241	 -22.410
	274		   1.229	  -7.045	 -25.620
	275		   1.779	  -5.690	 -25.667
	276		   1.217	  -6.443	 -20.597
	277		   1.621	  -6.087	 -24.540
	278		   1.434	  -5.138	 -19.941
	279		   1.544	  -5.455	 -29.113
	280		   1.736	  -6.223	 -25.439
	281		   1.492	  -6.575	 -28.430
	282		   1.491	  -6.093	 -29.381
	283		   1.582	  -6.671	 -30.117
	284		   1.877	  -4.794	 -25.876
	285		   1.462	  -4.587	 -24.051
	286		   1.546	  -7.767	 -31.643
	287		   1.535	  -5.748	 -19.143
	288		   1.519	  -6.108	 -23.581
	289		   1.389	  -5.868	 -38.575
	290		   1.579	  -5.354	 -23.143
	291		   1.743	  -5.572	 -20.859
	292		   1.512	  -6.871	 -27.892
	293		   1.722	  -5.230	 -22.476
	294		   1.407	  -7.465	 -24.732
	295		   1.336	  -8.733	 -28.822
	296		   1.620	  -6.484	 -29.849
	297		   1.691	  -5.752	 -20.908
	298		   1.515	  -6.920	 -36.259
	299		   1.744	  -5.559	 -19.914
	300		   1.619	  -5.516	 -23.694
	301		   1.989	  -5.598	 -20.538
	302		   1.791	  -6.371	 -25.613
	303		   1.777	  -6.132	 -27.873
	304		   1.702	  -5.262	 -21.452
	305		   1.883	  -5.216	 -22.236
	306		   1.516	  -7.066	 -23.727
	307		   2.014	  -5.523	 -23.913
	308		   1.842	  -5.748	 -25.379
	309		   1.982	  -4.833	 -23.919
	310		   1.872	  -5.729	 -28.672
	311		   1.841	  -6.507	 -23.329
	312		   1.615	  -5.393	 -26.980
	313		   1.939	  -4.965	 -20.774
	314		   1.928	  -4.294	 -27.120
	315		   1.777	  -6.171	 -26.511
	316		   2.005	  -5.543	 -25.279
	317		   2.118	  -5.576	 -23.729
	318		   2.259	  -7.372	 -35.989
	319		   2.106	  -6.217	 -27.348
	320		   1.935	  -5.084	 -20.414
	321		   2.188	  -4.752	 -28.689
	322		   2.070	  -4.710	 -22.176
	323		   2.072	  -4.792	 -29.087
	324		   2.083	  -4.441	 -17.966
	325		   1.997	  -5.152	 -18.629
	326		   2.208	  -5.573	 -27.519
	327		   2.202	  -5.200	 -33.179
	328		   2.071	  -4.869	 -28.547
	329		   2.288	  -5.000	 -18.254
	330		   2.237	  -5.871	 -25.388
	331		   2.071	  -6.382	 -23.022
	332		   2.142	  -4.432	 -21.915
	333		   2.087	  -4.364	 -34.636
	334		   2.166	  -4.828	 -16.564
	335		   2.210	  -4.664	 -22.322
	336		   2.107	  -6.231	 -23.822
	337		   2.195	  -5.641	 -29.601
	338		   2.263	  -4.948	 -17.105
	339		   2.036	  -5.681	 -21.575
	340		   2.107	  -5.526	 -18.807
	341		   1.944	  -4.993	 -26.900
	342		   2.078	  -5.014	 -23.370
	343		   2.133	  -4.419	 -16.950
	344		   2.158	  -4.881	 -33.109
	345		   2.161	  -4.916	 -16.377
	346		   2.164	  -4.094	 -25.927
	347		   2.281	  -5.975	 -28.531
	348		   2.250	  -6.127	 -27.564
	349		   2.388	  -5.620	 -26.363
	350		   2.321	  -5.624	 -21.080
	351		   2.268	  -5.989	 -22.228
	352		   2.181	  -5.709	 -21.962
	353		   2.491	  -5.970	 -27.656
	354		   2.139	  -6.479	 -19.547
	355		   2.457	  -6.188	 -22.568
	356		   2.440	  -6.607	 -27.662
	357		   2.428	  -6.312	 -25.421
	358		   2.266	  -7.817	 -31.974
	359		   2.378	  -7.878	 -30.707
	360		   2.209	  -7.288	 -24.248
	361		   2.389	  -7.982	 -29.168
	362		   2.434	  -7.818	 -29.604
	363		   0.465	  -8.051	 -22.934
	364		   2.349	  -6.939	 -27.131
	365		   2.343	  -7.499	 -25.704
	366		   0.910	  -7.571	 -31.205
	367		   2.190	  -6.453	 -17.049
	368		   2.092	  -7.968	 -26.759
	369		   1.983	  -6.173	 -19.488
	370		   2.221	  -8.457	 -28.980
	371		   1.828	  -7.337	 -26.440
	372		   2.331	  -7.991	 -27.149
	373		   2.261	  -7.331	 -29.501
	374		   2.311	  -7.836	 -27.339
	375		   2.201	  -7.390	 -20.585
	376		   1.977	  -6.887	 -26.013
	377		   1.861	  -7.118	 -23.226
	378		   1.933	  -7.636	 -22.972
	379		   1.965	  -6.839	 -30.634
	380		   1.777	  -5.741	 -23.491
	381		   1.824	  -6.620	 -22.945
	382		   2.078	  -7.793	 -27.435
	383		   2.317	  -7.191	 -25.414
	384		   1.937	  -7.240	 -31.901
	385		   1.771	  -6.889	 -26.775
	386		   1.668	  -7.256	 -26.104
	387		   1.981	  -6.796	 -25.605
	388		   1.846	  -6.917	 -25.088
	389		   1.951	  -7.257	 -29.397
	390		   2.003	  -6.158	 -27.929
	391		   2.250	  -4.968	 -17.087
	392		   2.153	  -7.077	 -20.637
	393		   2.194	  -6.633	 -26.762
	394		   2.205	  -7.249	 -22.370
	395		   1.887	  -7.454	 -23.269
	396		   2.311	  -5.550	 -20.147
	397		   2.037	  -6.838	 -25.722
	398		   1.484	  -6.660	 -20.431
	399		   1.588	  -6.062	 -21.285
	400		   1.993	  -6.155	 -36.122
	401		   1.950	  -5.489	 -28.001
	402		   2.054	  -5.366	 -23.960
	403		   2.024	  -5.273	 -26.925
	404		   2.209	  -6.368	 -20.754
	405		   2.073	  -5.653	 -21.822
	406		   1.996	  -5.435	 -24.295
	407		   2.123	  -5.138	 -34.657
	408		   2.123	  -4.993	 -24.590
	409		   2.239	  -5.168	 -23.796
	410		   2.270	  -6.414	 -30.788
	411		   2.259	  -5.673	 -24.421
	412		   2.330	  -5.629	 -22.241
	413		   2.032	  -4.879	 -18.161
	414		   2.276	  -4.709	 -19.743
	415		   2.316	  -5.424	 -22.928
	416		   2.347	  -5.678	 -18.939
	417		   2.352	  -5.131	 -22.793
	418		   2.240	  -6.302	 -24.115
	419		   2.388	  -6.813	 -36.040
	420		   2.373	  -6.261	 -23.671
	421		   2.316	  -7.015	 -22.793
	422		   2.437	  -5.210	 -19.028
	423		   2.405	  -5.784	 -24.331
	424		   2.249	  -6.481	 -22.150
	425		   2.312	  -6.566	 -24.228
	426		   2.349	  -7.105	 -27.336
	427		   2.190	  -6.078	 -20.851
	428		   1.919	  -6.493	 -27.629
	429		   2.412	  -5.469	 -21.393
	430		   2.421	  -6.578	 -23.227
	431		   2.342	  -6.204	 -31.304
	432		   2.336	  -6.102	 -26.114
	433		   2.288	  -6.107	 -26.457
	434		   2.208	  -6.463	 -27.864
	435		   2.364	  -5.945	 -23.922
	436		   2.309	  -6.696	 -38.838
	437		   2.267	  -7.435	 -27.799
	438		   2.258	  -6.973	 -27.343
	439		   2.162	  -7.151	 -34.841
	440		   2.031	  -6.578	 -20.045
	441		   2.047	  -7.331	 -25.944
	442		   2.109	  -6.612	 -22.528
	443		   2.302	  -6.920	 -32.601
	444		   2.367	  -7.718	 -25.345
	445		   2.259	  -7.472	 -34.242
	446		   2.364	  -8.381	 -33.632
	447		   2.115	  -8.388	 -31.429
	448		   2.210	  -6.118	 -24.683
	449		   2.164	  -7.566	 -26.035
	450		   2.199	  -7.185	 -28.019
	451		   2.360	  -8.346	 -28.489
	452		   2.165	  -5.556	 -27.460
	453		   2.365	  -4.599	 -31.901
	454		   2.278	  -6.036	 -21.579
	455		   2.306	  -6.143	 -22.101
	456		   2.310	  -6.683	 -22.090
	457		   2.263	  -6.089	 -31.987
	458		   1.964	  -5.680	 -25.764
	459		   2.244	  -6.227	 -21.375
	460		   2.258	  -5.839	 -20.498
	461		   2.121	  -6.192	 -25.885
	462		   2.177	  -5.209	 -20.278
	463		   2.189	  -5.254	 -28.869
	464		   2.151	  -4.343	 -22.209
	465		   2.190	  -6.271	 -26.431
	466		   2.117	  -5.058	 -19.562
	467		   2.171	  -5.513	 -18.907
	468		   2.370	  -6.300	 -28.543
	469		   1.893	  -7.382	 -21.566
	470		   2.079	  -6.286	 -24.993
	471		   2.114	  -6.476	 -25.699
	472		   2.177	  -7.039	 -25.301
	473		   2.186	  -6.675	 -22.961
	474		   2.132	  -6.777	 -24.459
	475		   1.656	  -7.109	 -25.024
	476		   1.557	  -5.565	 -16.946
	477		   2.190	  -4.686	 -17.968
	478		   2.038	  -6.573	 -27.725
